time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition,KSP_iteration
0,0,0,0,0,0,0,0.703616329184731937,0.599999999999999867,0,0,0,0,0
0.100000000000000006,1.00000000000000275e-09,8,0,0,0,0,0.703616329184731937,0.600000187310941069,1.00000000000000482e-10,9.99987512656825416e-11,2.19282019111011206e-11,286671744.920519054,1
1.10000000000000009,1.00000000000055117e-09,3,0,0,0,0,0.703616329184717948,0.600002060307400331,1.10000000000018831e-09,1.09989577499634158e-09,1.14485627591376467e-14,27343437.718955487,1
11.0999999999999996,9.99999999781875637e-10,3,0,0,0,0,0.703616329190147494,0.600020771154046062,1.10999999994772865e-08,1.10835427076727206e-08,9.5592012607269297e-11,3549922.3299435568,1
42.5048952898983075,1.00000002244143717e-09,5,0,0,0,0,0.703616328631853527,0.600079886949889896,4.27228917124770054e-08,4.25048954255269381e-08,1.79706080253338853e-14,1210301.30259966105,1
53.2759755910618367,1.00000003339854619e-09,18,0,0,0,0,0.703616328361658439,0.600100185938896136,5.35937015569090459e-08,5.3275975977790193e-08,9.22183083371800642e-15,1655939.77734204032,1
67.3747121507933002,1.00000003958269569e-09,5,0,0,0,0,0.703616328205468378,0.60012654090038664,6.76500751017998418e-08,6.73747130470012203e-08,1.13416911207759272e-14,1518030.35000692285,1
85.3403738015620377,1.00000003601438907e-09,4,0,0,0,0,0.70361632828429288,0.600159805989768258,8.53403754590266017e-08,8.53061816889572146e-08,1.12690742955120046e-14,1295131.91461109673,1
118.159055198701196,1.00000002740675093e-09,5,0,0,0,0,0.703616328497689403,0.600220305157229572,1.18159057838256297e-07,1.17345692679771355e-07,3.0616723332783803e-14,842170.662580269272,1
152.724044330044592,1.00000004031821311e-09,4,0,0,0,0,0.703616328173445771,0.600284250265635588,1.52724047693900981e-07,1.51274738202074492e-07,2.40851469135481885e-14,713012.665941311046,1
203.019525295722076,1.00000007387425546e-09,5,0,0,0,0,0.703616327332207248,0.600377177134702178,2.03019531160944274e-07,2.00553614003515835e-07,1.23396070997113161e-11,518058.925390511868,1
248.489759676921835,1.00000007720071762e-09,4,0,0,0,0,0.703616327244953044,0.600460109589020852,2.48489769630343423e-07,2.44243095254768107e-07,6.69499660107140103e-11,494585.673042868089,1
300.451744394300704,1.00000005381778912e-09,4,0,0,0,0,0.703616327822692234,0.600553696869800091,3.00451758827634984e-07,2.93225528166438549e-07,2.34712962336482753e-11,443500.594466073904,1
360.502843898044716,1.00000003518404863e-09,5,0,0,0,0,0.703616328279646153,0.600661289760607064,3.60502860994486961e-07,3.49393246156336239e-07,1.1322808339359879e-14,390533.590649799735,1
423.232193844851452,1.00000004450482069e-09,3,0,0,0,0,0.703616328037070859,0.600773509408558004,4.23232212183100613e-07,4.07944647135346873e-07,8.40651369793683877e-11,363563.204465498449,1
520.68177349166865,1.0000000758086686e-09,9,0,0,0,0,0.70361632723744949,0.600946618051049208,5.20681796834567036e-07,4.97958696111975242e-07,1.21738742230614745e-14,266292.391494979442,1
612.002720141184568,1.0000000739154689e-09,4,0,0,0,0,0.703616327264369845,0.601106369743155011,6.12002752524758462e-07,5.803748003845907e-07,2.28449995285101912e-13,250213.326815474516,1
718.959351111401816,1.00000004197494503e-09,4,0,0,0,0,0.703616328033933369,0.601290640647031416,7.18959392718189593e-07,6.74692863171385495e-07,7.01069553785253551e-12,219339.18896780716,1
833.076521900537159,1.00000002248393275e-09,4,0,0,0,0,0.703616328486573961,0.601485079603033657,8.33076566722097629e-07,7.73672784854638939e-07,1.74623014929422729e-11,201084.941751220729,1
951.892919565426496,1.00000003314217148e-09,3,0,0,0,0,0.703616328180758477,0.601685588703750662,9.51892964512652544e-07,8.75281689049243398e-07,8.75502527529433635e-12,189797.37492515723,1
1135.62237452848854,1.00000006159064983e-09,9,0,0,0,0,0.703616327400269137,0.601990793694010096,1.1356224268931467e-06,1.02875003230337502e-06,1.11152707246202261e-14,140316.704886582855,1
1306.84575117172699,1.0000000539157637e-09,4,0,0,0,0,0.703616327516739082,0.602269000004135191,1.30684581878627199e-06,1.16706351667259691e-06,1.47049773208308755e-14,132905.935090137122,1
1517.42144003950671,1.00000001522785809e-09,4,0,0,0,0,0.703616328378169231,0.602603529570226115,1.51742152128661679e-06,1.33146896950184231e-06,8.09052189864953923e-13,113235.16207113018,1
1732.47284369292402,9.99999994593546545e-10,4,0,0,0,0,0.7036163287741376,0.602938039468847942,1.73247292386591868e-06,1.49416051886038129e-06,2.53715407048113602e-13,105762.217362887764,1
1958.01699198514689,1.00000000400976036e-09,4,0,0,0,0,0.703616328401294067,0.603281764754243111,1.95801706497696081e-06,1.65968597834038329e-06,1.38449382405741283e-14,99847.2524847275927,1
2286.202037433442,1.00000002259188313e-09,4,0,0,0,0,0.703616327714503886,0.603768443403485122,2.28620211339535619e-06,1.89089701075180138e-06,3.16412469476444911e-12,76865.9219438719447,1
2598.64851211728728,1.00000000592876313e-09,4,0,0,0,0,0.703616327894922566,0.604216817965689046,2.59864860315281597e-06,2.10036836074057132e-06,1.0469292266447382e-14,72766.8007024163235,1
3011.2647366074475,9.99999955843704958e-10,4,0,0,0,0,0.703616328802328828,0.604788467698387344,3.01126483102239458e-06,2.36269351610006258e-06,1.6757418272576741e-13,59279.8727363248909,1
3416.16828400992745,9.99999928584176321e-10,4,0,0,0,0,0.703616329114485684,0.605329514480609232,3.41616834821299783e-06,2.60657043216545566e-06,1.47984198085064303e-14,55974.0954871297654,1
3846.01097383186288,9.9999992957846727e-10,4,0,0,0,0,0.703616328667100888,0.605884038482231713,3.84601099301872416e-06,2.85225766107148221e-06,1.12001227877788238e-14,52526.4866650955155,1
4404.40876647653931,9.99999928848702063e-10,4,0,0,0,0,0.703616328091866139,0.606575141222321923,4.40440874460175686e-06,3.15218873630024679e-06,6.23079049242340185e-14,43444.3369191892707,1
4959.7767824222301,9.99999895665852174e-10,3,0,0,0,0,0.70361632828484133,0.607231608108683263,4.95977672949874582e-06,3.43049822782705615e-06,4.41688806000147288e-11,40927.5001889129198,1
5751.29665297119755,9.99999821645025959e-10,4,0,0,0,0,0.703616329158833098,0.608119607578954557,5.75129650500666681e-06,3.79715180696630336e-06,6.19428481615778266e-14,31762.2962088806416,1
6508.21283438472437,9.99999773474887597e-10,4,0,0,0,0,0.703616329364700088,0.608922839241107239,6.50821251580360936e-06,4.1197804032326919e-06,1.22299039139664071e-14,30017.7164738466781,1
7329.54766899967399,9.99999748601179457e-10,4,0,0,0,0,0.703616328841048966,0.609749095351057258,7.32954712582882474e-06,4.44305191764502219e-06,1.16962063855227914e-14,28203.933756036673,1
8310.51665388553192,9.99999710852428244e-10,4,0,0,0,0,0.70361632834089749,0.61067971120457365,8.31051584530758231e-06,4.79662439235171976e-06,1.2563604411097487e-14,26873.4981185389806,1
9311.45620924651848,9.99999640205016621e-10,3,0,0,0,0,0.703616328559474091,0.611572601547224037,9.31145510646354482e-06,5.12541452428777928e-06,3.24838387474165485e-13,27652.6225439634545,1
10792.9658443486878,9.99999510914268203e-10,7,0,0,0,0,0.703616329386753114,0.612803206296099856,1.07929641363447756e-05,5.56255790663763316e-06,2.2498530036756951e-11,23719.3427503542371,1
12183.329836003737,9.99999411609945264e-10,4,0,0,0,0,0.703616329510845628,0.613873541908771969,1.21833273419408578e-05,5.92868923628506132e-06,1.12403171361098817e-14,25071.656661775567,1
13733.7314523046862,9.99999324341649486e-10,4,0,0,0,0,0.703616328966612303,0.61498407640760322,1.37337279275725931e-05,6.29531350912986993e-06,1.23929141163316932e-14,25454.4936608859134,1
15520.538070959552,9.99999210496321868e-10,4,0,0,0,0,0.703616328565320193,0.616169425499339729,1.55205332437123059e-05,6.6718694880513936e-06,1.31041424630586136e-14,25312.6718863482965,1
17395.2932424245773,9.99999057440641364e-10,3,0,0,0,0,0.70361632888406378,0.617319285107395643,1.73952868502425289e-05,7.02286095343446294e-06,3.07518737557204916e-11,26386.8233623328197,1
20010.5849488168715,9.99998824327542588e-10,4,0,0,0,0,0.703616329684160213,0.618788663737971478,2.00105758197407862e-05,7.45201298848791901e-06,7.10703304964885537e-14,24013.8360979875979,1
22448.3347088108967,9.99998626998680776e-10,4,0,0,0,0,0.703616329821573294,0.620040291132063492,2.24483224106587575e-05,7.80159783557270678e-06,1.40276817009590045e-14,26236.0642673091243,1
25198.9389786166939,9.99998421371860696e-10,4,0,0,0,0,0.703616329451951739,0.621338021848952482,2.51989225454817781e-05,8.1492521648529543e-06,1.18186550401244345e-14,27095.4769917906087,1
28602.7348577126468,9.99998149248656226e-10,4,0,0,0,0,0.703616329322669487,0.622802233996130661,2.86027126200812358e-05,8.52372823864378862e-06,1.22508660572500026e-14,26468.7318262751578,1
32433.4420726229619,9.99997803561199461e-10,4,0,0,0,0,0.703616330052513006,0.624294517086787404,3.24334122204648678e-05,8.88655927447797565e-06,1.22769823335655043e-14,26903.2870258129478,1
36471.9545562907006,9.99997429583007694e-10,4,0,0,0,0,0.703616330974703552,0.625721800086441293,3.64719151322606303e-05,9.21697323522516721e-06,7.05935786219949423e-14,28584.2230147083756,1
40343.2781995412661,9.99997087793891029e-10,4,0,0,0,0,0.703616331387643901,0.626973820463505582,4.0343228092367127e-05,9.49442528586926441e-06,1.45923363864343312e-14,32198.7776635784612,1
44686.5424491614976,9.99996714326784384e-10,3,0,0,0,0,0.703616331562631814,0.628264744963518695,4.46864787980035628e-05,9.7688696529572169e-06,4.9810084832522833e-12,33865.720008822711,1
51841.9421023803006,9.99996073597459695e-10,4,0,0,0,0,0.703616332448108617,0.630174940809971496,5.18418527879322986e-05,1.01536434463678333e-05,1.63228570363784627e-14,28948.8640642769205,1
58967.2807877702289,9.99995395858148725e-10,8,0,0,0,0,0.703616334335296245,0.63186118728235896,5.89671613777021218e-05,1.04728621918952688e-05,9.78291156648267195e-13,30706.2227729584956,1
65445.2112510311781,9.99994780791404401e-10,4,0,0,0,0,0.703616336082143246,0.633245422198165819,6.54450601018598168e-05,1.0721806044792118e-05,4.17759951363314415e-13,35692.6918768468677,1
71519.2712713704386,9.99994219047680359e-10,4,0,0,0,0,0.703616337423192517,0.634437430660376833,7.15190866203387543e-05,1.0927516824274985e-05,1.95713928425564968e-14,41824.3504309276323,1
78247.7497307696176,9.99993601828383779e-10,3,0,0,0,0,0.703616338890578952,0.635656399347499845,7.82475240087595589e-05,1.11298454015897344e-05,6.57136639267104734e-12,44886.5491032238133,1
88538.4881316476676,9.99992639006710923e-10,4,0,0,0,0,0.703616341865637152,0.637347561676318008,8.85381917525196363e-05,1.1397104298329909e-05,1.45063647078985622e-14,39959.8444186013367,1
99975.0701866999443,9.99991542327174025e-10,8,0,0,0,0,0.703616346270792059,0.639026241753381408,9.99746836646407569e-05,1.16473521013874992e-05,2.66541950700769106e-13,40299.8922074795482,1
110700.472055742983,9.99990516327209531e-10,4,0,0,0,0,0.703616350812383495,0.640446280732120399,0.00011069998936110875,1.184836402677247e-05,6.4994108870381535e-13,45368.4909708783234,1
120804.69998770165,9.99989560668315284e-10,4,0,0,0,0,0.703616355275308525,0.641671965669912803,0.000120804116486819909,1.20146936478350617e-05,2.52302959869478551e-14,52458.0781140778417,1
132113.713877927308,9.99988492461479887e-10,4,0,0,0,0,0.703616360796208373,0.642935023719737542,0.00013211300615907683,1.21793404380616453e-05,2.3342233543092136e-14,55761.0777338066764,1
148273.843698370765,9.99986949719894142e-10,4,0,0,0,0,0.703616370187415074,0.644572822251862299,0.000148272937738825412,1.23825903582790938e-05,2.40464157425589393e-14,51326.3091439278942,1
167249.610704742518,9.99985119110213967e-10,8,0,0,0,0,0.703616383449080729,0.646291252186438236,0.000167248440103618854,1.25837542452179463e-05,3.78137825802135578e-13,50771.8870595792032,1
184998.463298469229,9.9998341120929358e-10,4,0,0,0,0,0.703616397575198116,0.647737857446155751,0.000184997013416919544,1.27443874225545413e-05,1.25167763378946328e-12,57058.6302996647937,1
201683.835790298297,9.99981814583905419e-10,4,0,0,0,0,0.703616412329154284,0.648981917717936341,0.000201682095582349637,1.28767566730377717e-05,2.22335204086172964e-14,66049.2331536073325,1
220178.470856461063,9.99980045514063994e-10,4,0,0,0,0,0.70361643067098445,0.65025052225966995,0.000220176377826962846,1.30063771509329755e-05,2.16414629270230376e-14,70639.6272539535421,1
244978.543260523147,9.99977663363962412e-10,4,0,0,0,0,0.703616458968439384,0.651798683748081475,0.000244975926037255699,1.31571693778235796e-05,2.69524370389092053e-14,67259.6520335340319,1
276274.785371888487,9.99974648386599151e-10,8,0,0,0,0,0.703616500824250868,0.653547801939178163,0.000276271422290972127,1.33180213777327955e-05,3.45010225196024124e-13,64613.5919979921382,1
305962.520552590431,9.99971797561124103e-10,4,0,0,0,0,0.703616546712435231,0.655037355231350094,0.00030595836242055212,1.34477959780674008e-05,2.14605373032078704e-12,71642.5251729643933,1
333774.788678269659,9.99969137982466891e-10,4,0,0,0,0,0.70361659533892762,0.656310777126153599,0.000333769808879426366,1.35539938085950361e-05,3.2480346036258021e-14,82786.2587096324714,1
