time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition
0,0,0,0,0,0,0,0.703616329184731937,0.599999999999999867,0,0,0,0
0.100000000000000006,1.00000000000000337e-09,7,0,0,0,0,0.703616329184731937,0.600000187311330868,1.00000000000000353e-10,9.99990634472529374e-11,0,0
1.10000000000000009,9.99999999999993031e-10,6,0,0,0,0,0.703616329184731937,0.600002060296070172,1.10000000000000013e-09,1.0998866889065135e-09,0,0
11.0999999999999996,9.99999999998950577e-10,6,0,0,0,0,0.703616329184731937,0.600020777298189922,1.10999999999961405e-08,1.10884739238677311e-08,0,0
111.099999999999994,9.99999999895597461e-10,6,0,0,0,0,0.703616329184732048,0.600206674531150175,1.11099999996122927e-07,1.09957183596122676e-07,0,0
1111.09999999999991,9.9999999051280795e-10,6,0,0,0,0,0.703616329184843403,0.601949008641936123,1.11109999639349681e-06,1.00740076085333814e-06,0,0
2350.53995630822146,9.99999961822596824e-10,6,0,0,0,0,0.703616329185712042,0.603860769221511218,2.35053992484665111e-06,1.93390582865111993e-06,0,0
3796.5590215952534,9.99999910783349834e-10,6,0,0,0,0,0.703616329188554213,0.605821133535655254,3.79655889997462012e-06,2.82454772690527825e-06,0,0
5502.16417377114612,9.9999983294163575e-10,6,0,0,0,0,0.703616329195453472,0.607845807387955905,5.50216383590837403e-06,3.68526113403573287e-06,0,0
7524.14225338256438,9.99999722878414673e-10,6,0,0,0,0,0.703616329209883817,0.609938243662579538,7.52414146921238172e-06,4.51575874831193078e-06,0,0
9935.48534812919752,9.99999573668452967e-10,6,0,0,0,0,0.703616329237604865,0.612103436174090576,9.93548371913319669e-06,5.31623762683286879e-06,0,0
12828.9969425469462,9.99999376470051392e-10,6,0,0,0,0,0.703616329288130338,0.614346493992793174,1.28289937986607806e-05,6.08673749982958097e-06,0,0
16324.410495660788,9.9999911986418632e-10,6,0,0,0,0,0.703616329377216965,0.616673239362956149,1.63244047286923242e-05,6.82735213224179959e-06,0,0
20577.1369180523325,9.99998789009042018e-10,6,0,0,0,0,0.703616329531103313,0.619090000773313887,2.05771267105985461e-05,7.53812912190205108e-06,0,0
25790.8242366921877,9.99998364448615793e-10,6,0,0,0,0,0.703616329793868567,0.621603714385060013,2.57908066162007789e-05,8.21908752777892808e-06,0,0
32234.9733805309625,9.9999782045225466e-10,6,0,0,0,0,0.703616330240430132,0.624222005383985201,3.2234943476811749e-05,8.87022376634507638e-06,0,0
40270.0196989705582,9.99997122674356865e-10,6,0,0,0,0,0.703616330999960793,0.626953286228733808,4.0269969490808099e-05,9.4915185928482732e-06,0,0
50383.4950018441377,9.99996224826221861e-10,6,0,0,0,0,0.703616332299017766,0.629806870377684125,5.03834111683080889e-05,1.00829439441312399e-05,0,0
63242.8849919089334,9.99995063900903095e-10,6,0,0,0,0,0.703616334542924493,0.632793104861193112,6.32427451654196053e-05,1.06444698784289431e-05,0,0
79691.9433375088411,9.99993560800277923e-10,6,0,0,0,0,0.703616338450936629,0.635909489104922732,7.96917099750269636e-05,1.1173809845202964e-05,0,0
100161.956511547047,9.99991675747844162e-10,6,0,0,0,0,0.703616345064294935,0.639056866989195727,0.000100161572063158527,1.1655420057220528e-05,0,0
125372.045874446281,9.99989345812472571e-10,6,0,0,0,0,0.703616356082913508,0.642199950595079283,0.000125371422210105517,1.20885039454300401e-05,0,0
156447.101838820177,9.99986474629838424e-10,6,0,0,0,0,0.703616374376590636,0.6453420358182409,0.000156446102467903817,1.2478397591963772e-05,0,0
194747.040572246653,9.99982950487726786e-10,6,0,0,0,0,0.703616404665114659,0.648482969086123018,0.000194745455625060839,1.28294073387885695e-05,0,0
