time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS
0,0,0,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
0.100000000000000006,1.00000000000000337e-09,4,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
1.10000000000000009,9.99999999999989516e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
11.0999999999999996,9.99999999998948095e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
111.099999999999994,9.99999999895596634e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
505.939115039878288,9.99999997918145072e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
914.1544431056127,9.99999993461195016e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
1342.04112573278826,9.9999998644446445e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
1790.43388738638691,9.99999976796087304e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
2260.31777724365156,9.99999964438568953e-10,3,5.74912319780073493e-310,5.7495475969590268e-310,5.74997199611731867e-310,5.75039639527561053e-310,5.7508207944339024e-310,5.75124519359219427e-310,5.74742560116756746e-310,5.74785000032585933e-310
