time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition,KSP_iteration
0,0,0,0,0,0,0,0.703616329184731937,0.599999999999999867,0,0,0,0,0
0.100000000000000006,1.00000000000000585e-09,4,0,0,0,0,0.703616329184731937,0.600000187310941291,1.00000000000000469e-10,9.99987512649509391e-11,9.80525836463535911e-15,0,1
1.10000000000000009,9.99999999999984139e-10,2,0,0,0,0,0.703616329184731937,0.600002060178822849,1.09999999999998441e-09,1.09979275460505347e-09,1.37088570382945362e-14,0,1
11.0999999999999996,9.99999999998080796e-10,2,0,0,0,0,0.703616329184731937,0.600020765528765487,1.10999999999807913e-08,1.10790487716610918e-08,4.57244399644230158e-12,0,1
72.9004989153818883,9.99999999951680307e-10,3,0,0,0,0,0.703616329184732825,0.600135890765552737,7.29004989137029677e-08,7.23719631888824239e-08,8.43098608833506101e-15,0,1
166.072438466795489,9.99999999765387446e-10,3,0,0,0,0,0.703616329184734934,0.600307859386574827,1.66072438452369943e-07,1.63505951815820434e-07,1.15249937754174167e-14,0,1
252.053655254798969,9.99999999468459798e-10,2,0,0,0,0,0.7036163291847366,0.600464829610513395,2.52053655205677342e-07,2.46238513299267771e-07,2.24184767719473697e-11,0,1
691.183286179821152,9.99999996221851167e-10,3,0,0,0,0,0.703616329184768796,0.601242289632871629,6.91183285146479715e-07,6.4987470925598158e-07,2.20600353018362152e-14,0,1
1153.63260957167336,9.9999998994187962e-10,3,0,0,0,0,0.703616329184875822,0.602020303821115821,1.15363260511252268e-06,1.04373651442523548e-06,3.80099217604996764e-13,0,1
1576.61851099535261,9.99999981835916383e-10,3,0,0,0,0,0.703616329185064338,0.602697779695000269,1.57661850048959082e-06,1.37826052916278011e-06,1.39218645870803557e-14,0,1
2138.24528205568367,9.99999968009872858e-10,3,0,0,0,0,0.703616329185500877,0.603551959365953072,2.13824525759481308e-06,1.7891440467990236e-06,1.09719770243870545e-14,0,1
2924.33779846565176,9.99999943618957575e-10,3,0,0,0,0,0.703616329186577572,0.60467081355255714,2.92433773975803085e-06,2.30965534200691569e-06,2.90505497412531352e-13,0,1
3883.15544298028863,9.99999907226276125e-10,3,0,0,0,0,0.703616329188815448,0.60593098834398762,3.88315531357719826e-06,2.87285758365590042e-06,5.21432902789143033e-12,0,1
4805.38688207663836,9.99999866602125781e-10,3,0,0,0,0,0.703616329192122136,0.607051160963801517,4.80538664889750386e-06,3.35422413636320084e-06,4.58200358808679469e-13,0,1
5854.48421284985852,9.99999814877774721e-10,3,0,0,0,0,0.703616329197470081,0.608232008023287252,5.85448381300620373e-06,3.84293592581026395e-06,4.3827414770982232e-13,0,1
7523.03597345406251,9.99999722835730912e-10,8,0,0,0,0,0.703616329209926006,0.60993819660841142,7.52303518911657997e-06,4.51642827526619434e-06,1.03838418423403594e-14,0,1
9055.00370808681328,9.99999629823488411e-10,3,0,0,0,0,0.703616329226131376,0.611349871281767543,9.05500242869686209e-06,5.04511650059697899e-06,4.83767717166883295e-11,0,1
10562.6165144030438,9.99999532020917251e-10,3,0,0,0,0,0.703616329246984917,0.612620170225521954,1.05626146038911498e-05,5.49987173245412571e-06,3.13344096002072048e-11,0,1
12050.3541287576627,9.99999430563092867e-10,3,0,0,0,0,0.703616329272690577,0.613776429180778793,1.20503514470632916e-05,5.89739401079846973e-06,5.03932638680718174e-12,0,1
13575.1197400658639,9.99999322361362556e-10,3,0,0,0,0,0.703616329304636912,0.614875789400120332,1.3575116108041831e-05,6.26146609102990198e-06,1.30425498014251347e-12,0,1
15606.1319389127912,9.99999172733797477e-10,3,0,0,0,0,0.703616329356476444,0.616225145853965039,1.56061267795617864e-05,6.69040377552074502e-06,1.17171872170208608e-12,0,1
18508.8309933724049,9.99998950105217929e-10,3,0,0,0,0,0.703616329450043598,0.617963969087449216,1.8508823112013681e-05,7.21502788051533387e-06,4.19649300953476283e-11,0,1
21693.1656575305133,9.99998696649148889e-10,8,0,0,0,0,0.70361632958063236,0.61966436698170313,2.16931540320391111e-05,7.69907862893291074e-06,1.2543852368736764e-14,0,1
24668.6333601362967,9.99998453138254363e-10,4,0,0,0,0,0.703616329730527124,0.6210965946027589,2.4668617495771819e-05,8.08640070071906891e-06,1.11283591670567057e-14,0,1
27596.1437153058396,9.99998208535354663e-10,3,0,0,0,0,0.703616329905464633,0.622384238667732625,2.75961229654009788e-05,8.41950629782688362e-06,5.24588304067194361e-11,0,1
30714.0921547524376,9.99997943532358985e-10,3,0,0,0,0,0.703616330122871725,0.623644285840084689,3.07140654068791563e-05,8.73202599686323527e-06,3.09557683427602282e-11,0,1
33977.542420822334,9.99997662031594854e-10,3,0,0,0,0,0.703616330385951061,0.62485850239661278,3.39775085033855681e-05,9.02082193620133131e-06,5.91706838172726183e-12,0,1
37705.9611419459834,9.99997336162707484e-10,3,0,0,0,0,0.703616330732464434,0.626135037666787353,3.77059179013497625e-05,9.31197838102565174e-06,5.55290060487229761e-12,0,1
41783.34348473516,9.99996975515785915e-10,3,0,0,0,0,0.703616331169325981,0.627416990883234882,4.17832886487158129e-05,9.59221690150817195e-06,3.35274549640899414e-12,0,1
46066.507324172082,9.99996592696474762e-10,3,0,0,0,0,0.703616331695453345,0.628655347295262401,4.6066438715097551e-05,9.85188562293520929e-06,4.04874954053282604e-12,0,1
51201.550029317943,9.9999612930014253e-10,3,0,0,0,0,0.703616332419864321,0.630016599053223825,5.120146273556969e-05,1.01251651002389176e-05,2.85594299129469404e-12,0,1
57590.3334031743143,9.99995547246136541e-10,3,0,0,0,0,0.703616333468431221,0.631553555442185832,5.75902195241923719e-05,1.04189026811533284e-05,1.63880900842497189e-11,0,1
65833.0528323979961,9.99994789149558463e-10,8,0,0,0,0,0.703616335071554189,0.633328357445732792,6.58328991317346044e-05,1.07396271803325404e-05,1.0446516032742011e-14,0,1
73504.8718904363195,9.99994077942061237e-10,4,0,0,0,0,0.703616336826548561,0.634811149504748595,7.3504675488109315e-05,1.09936983299637351e-05,1.28983390492752844e-14,0,1
80913.6966970681824,9.99993387024420801e-10,3,0,0,0,0,0.703616338770437388,0.636116671874953132,8.09134538618051292e-05,1.12074656477919617e-05,7.04186603896369163e-11,0,1
88706.4099512823159,9.99992656729411649e-10,3,0,0,0,0,0.703616341087361929,0.637377036957887277,8.87061127397034108e-05,1.14050480996320655e-05,3.49657546881394627e-11,0,1
96475.7740912778099,9.99991925603526454e-10,3,0,0,0,0,0.703616343683317602,0.638535921866652312,9.64754169891142047e-05,1.15793360926316243e-05,2.89704350209183672e-12,0,1
107803.228913645988,9.99990855308324502e-10,3,0,0,0,0,0.703616347995750346,0.640079639407453826,0.000107802774292099291,1.18012720344399853e-05,3.48949793013332702e-11,0,1
118835.782374023853,9.99989808949283297e-10,3,0,0,0,0,0.703616352816987645,0.641445012063047493,0.000118835221094096993,1.19884975723261837e-05,2.2533832940182041e-11,0,1
