time,Vmax,count_rhs,maxErrorFactorPSI,maxPSI,minPSI,maxS,minS,fmax,ratio_addition,KSP_iteration
0,0,0,50.0000000000000071,0.703616329184731937,0.599999999999999867,0,0,0,0,0
0.100000000000000006,1.00000000000000378e-09,0,50.0000000000000071,0.703616329184731937,0.600000187310941291,1.00000000000000663e-10,9.99987512649511976e-11,9.80525828274447846e-15,0,1
1.10000000000000009,9.99999999999984553e-10,0,50.0000000000000071,0.703616329184731937,0.600002060178822849,1.09999999999998503e-09,1.0997927546050574e-09,1.06682110959555958e-14,0,1
11.0999999999999996,9.99999999998084519e-10,0,50.0000000000000071,0.703616329184731937,0.600020765528765487,1.10999999999808244e-08,1.10790487716612539e-08,4.55823316778494323e-12,0,1
72.9004989153818883,9.99999999951652596e-10,0,50.0000000000000071,0.703616329184732825,0.60013589076555407,7.29004989137022e-08,7.23719631888802269e-08,9.33859996521442811e-15,0,1
166.072438466795489,9.99999999765239173e-10,0,50.0000000000000142,0.703616329184734934,0.600307859386585818,1.66072438452361235e-07,1.63505951815797141e-07,1.01608570953639636e-14,0,1
252.053655323384248,9.99999999468123135e-10,0,50.0000000000000142,0.7036163291847366,0.600464829610673601,2.52053655274231953e-07,2.46238513364686402e-07,2.23605983744495773e-11,0,1
691.183337084657296,9.9999999621967837e-10,0,50.0000000000000142,0.703616329184769573,0.601242289721433454,6.9118333605071446e-07,6.49874754352249578e-07,1.5219108727336968e-14,0,1
1153.63266378214803,9.99999989936572842e-10,0,50.0000000000000071,0.703616329184879485,0.602020303912592647,1.15363265932057047e-06,1.04373655894978282e-06,3.69468506015846682e-13,0,1
1576.61856175543517,9.99999981826902389e-10,0,50.0000000000000142,0.703616329185072553,0.602697779780113074,1.57661855124418851e-06,1.3782605681644001e-06,1.1818858148430185e-14,0,1
2138.2453440370814,9.99999967995087418e-10,0,50.0000000000000142,0.703616329185519085,0.603551959469215027,2.13824531956409164e-06,1.78914409049261637e-06,1.09017727503753912e-14,0,1
2924.33788087555467,9.99999943594887446e-10,0,50.0000000000000071,0.703616329186620315,0.604670813689482389,2.92433782214069459e-06,2.30965539389737631e-06,2.76462718944195158e-13,0,1
3883.15551933427196,9.99999907189039349e-10,0,50.0000000000000142,0.703616329188909817,0.605930988484539967,3.88315538987476756e-06,2.87285762618646316e-06,5.17896651068410682e-12,0,1
4805.38695247221585,9.99999866549842797e-10,0,50.0000000000000071,0.703616329192294221,0.607051161114514959,4.80538671919554642e-06,3.35422417168566186e-06,4.54451012155677312e-13,0,1
5854.48428217868604,9.99999814804422412e-10,0,50.0000000000000142,0.703616329197767953,0.608232008197624907,5.85448388217190724e-06,3.84293595713834332e-06,4.32767840567154153e-13,0,1
7523.03628813681644,9.99999722716695279e-10,0,50.0000000000000071,0.703616329210516978,0.609938197065694743,7.52303550347788535e-06,4.51642839377632565e-06,1.0763370477435819e-14,0,1
9055.00410803124396,9.99999629645231196e-10,0,50.0000000000000071,0.703616329227104709,0.611349871837722603,9.05500282809451808e-06,5.04511663229153473e-06,4.82707681167649275e-11,0,1
10562.6168727603254,9.99999531764942281e-10,0,50.0000000000000071,0.703616329248451966,0.612620170769055838,1.05626149613771836e-05,5.4998718382746684e-06,3.12709721000072778e-11,0,1
12050.354435710271,9.99999430209167719e-10,0,50.0000000000000142,0.703616329274766694,0.613776429712041716,1.20503517526938786e-05,5.89739409388487089e-06,5.02191218946837321e-12,0,1
13575.120028235915,9.99999321883239547e-10,0,50.0000000000000071,0.703616329307468202,0.614875789948850393,1.35751163942587718e-05,6.26146616324926599e-06,1.29461072425573242e-12,0,1
15606.1323922919764,9.99999172050274355e-10,0,50.0000000000000071,0.703616329360527093,0.616225146548913139,1.56061272298160611e-05,6.69040387426120273e-06,1.16609936336727069e-12,0,1
