time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition,KSP_iteration
0,0,0,0,0,0,0,0.703616329184731937,0.599999999999999867,0,0,0,0,0
0.100000000000000006,1.00000000000000275e-09,8,0,0,0,0,0.703616329184731937,0.600000187310941069,1.00000000000000482e-10,9.99987512656825416e-11,2.19282019111011206e-11,286671744.920519054,1
1.10000000000000009,1.00000000000055117e-09,3,0,0,0,0,0.703616329184717948,0.600002060307400331,1.10000000000018831e-09,1.09989577499634158e-09,1.14485627591376467e-14,27343437.718955487,1
11.0999999999999996,9.99999999781875637e-10,3,0,0,0,0,0.703616329190147494,0.600020771154046062,1.10999999994772865e-08,1.10835427076727073e-08,9.55920126076746155e-11,3549922.3299435568,1
42.5048952898983075,1.00000002244144131e-09,5,0,0,0,0,0.703616328631853527,0.600079886949889896,4.27228917124779451e-08,4.25048954255269249e-08,1.79706080253338853e-14,1210301.30259966804,1
53.2759755910618367,1.00000003339854288e-09,18,0,0,0,0,0.703616328361658439,0.600100185938896136,5.35937015569088606e-08,5.32759759777902062e-08,1.08107528327636751e-14,1655939.77734203474,1
67.3747121507933002,1.00000003958269569e-09,5,0,0,0,0,0.703616328205468378,0.60012654090038664,6.76500751018011786e-08,6.73747130470012865e-08,9.03338448878625393e-15,1518030.35000692517,1
85.3403738015620377,1.00000003601438742e-09,4,0,0,0,0,0.70361632828429288,0.600159805989768258,8.53403754590266017e-08,8.53061816889583264e-08,1.10010177839029621e-14,1295131.91461109673,1
118.159055198701196,1.00000002740675258e-09,5,0,0,0,0,0.703616328497689403,0.600220305157229572,1.18159057838256218e-07,1.1734569267976933e-07,3.41683110649150253e-14,842170.662580270786,1
152.724044330044592,1.00000004031821476e-09,4,0,0,0,0,0.703616328173445771,0.600284250265635588,1.52724047693901087e-07,1.51274738202070627e-07,2.4084049067031499e-14,713012.665941309766,1
203.019525295722076,1.00000007387425546e-09,5,0,0,0,0,0.703616327332207248,0.600377177134702178,2.03019531160944194e-07,2.00553614003509271e-07,1.23396070811593093e-11,518058.925390513614,1
248.489759676921835,1.00000007720071762e-09,4,0,0,0,0,0.703616327244953044,0.600460109589020852,2.48489769630343211e-07,2.4424309525476149e-07,6.69499603141254452e-11,494585.673042868089,1
300.451744394300704,1.00000005381778912e-09,4,0,0,0,0,0.703616327822692234,0.600553696869800091,3.00451758827634614e-07,2.93225528166433732e-07,2.34748097451392897e-11,443500.594466074544,1
360.502843898044716,1.00000003518404863e-09,5,0,0,0,0,0.703616328279646153,0.600661289760607064,3.60502860994486485e-07,3.49393246156332374e-07,1.47597410242160049e-14,390533.590649801656,1
423.232193844851452,1.00000004450482069e-09,3,0,0,0,0,0.703616328037070859,0.600773509408558004,4.23232212183100348e-07,4.07944647135341791e-07,8.40686627718610642e-11,363563.204465498449,1
520.68177349166865,1.0000000758086686e-09,9,0,0,0,0,0.70361632723744949,0.600946618051049208,5.20681796834567036e-07,4.97958696111967513e-07,1.21966956779037532e-14,266292.39149497851,1
612.002720141184568,1.0000000739154689e-09,4,0,0,0,0,0.703616327264369845,0.601106369743155011,6.12002752524757932e-07,5.80374800384583395e-07,2.30629575707033795e-13,250213.326815474516,1
718.959351111401816,1.00000004197494172e-09,4,0,0,0,0,0.703616328033933369,0.601290640647031416,7.18959392718188005e-07,6.74692863171381153e-07,7.01069523651477426e-12,219339.18896780716,1
833.076521900537159,1.00000002248393275e-09,4,0,0,0,0,0.703616328486573961,0.601485079603033657,8.33076566722095617e-07,7.73672784854636821e-07,1.74627982212015729e-11,201084.941751221428,1
951.892919565426496,1.00000003314217479e-09,3,0,0,0,0,0.703616328180758477,0.601685588703750662,9.51892964512651274e-07,8.75281689049241068e-07,8.7583093954831711e-12,189797.37492515723,1
1135.62237452848854,1.00000006159064983e-09,9,0,0,0,0,0.703616327400269137,0.601990793694010096,1.1356224268931467e-06,1.028750032303371e-06,1.14978827736766749e-14,140316.704886582855,1
1306.84575117172699,1.0000000539157637e-09,4,0,0,0,0,0.703616327516739082,0.602269000004135191,1.30684581878627178e-06,1.16706351667259267e-06,1.47049773208308755e-14,132905.935090137122,1
1517.42144003950671,1.00000001522785478e-09,4,0,0,0,0,0.703616328378169231,0.602603529570226115,1.51742152128661467e-06,1.33146896950183914e-06,8.0932065580615076e-13,113235.162071130937,1
1732.47284369292402,9.99999994593546545e-10,4,0,0,0,0,0.7036163287741376,0.602938039468847942,1.73247292386591465e-06,1.49416051886037812e-06,2.51390189247822041e-13,105762.217362887415,1
1958.01699198514689,1.00000000400976036e-09,4,0,0,0,0,0.703616328401294067,0.603281764754243111,1.95801706497695615e-06,1.65968597834037842e-06,1.38449382405741283e-14,99847.2524847275927,1
2286.20203721653343,1.00000002259189305e-09,4,0,0,0,0,0.703616327714503886,0.60376844340316882,2.28620211317844418e-06,1.89089701060254613e-06,3.16968089428638603e-12,76865.9219771107018,1
2598.64851179108064,1.00000000592878298e-09,4,0,0,0,0,0.703616327894922233,0.604216817965228414,2.59864860282660961e-06,2.10036836052644393e-06,1.10820645771886189e-14,72766.8007294003619,1
3011.26473705134276,9.99999955843761206e-10,4,0,0,0,0,0.703616328802327717,0.60478846769898964,3.01126483146630379e-06,2.36269351637273011e-06,1.65175944744611369e-13,59279.8726727715839,1
3416.16828508364097,9.99999928584222643e-10,4,0,0,0,0,0.703616329114483796,0.605329514482015441,3.41616834928674762e-06,2.60657043279259589e-06,1.6405944669394498e-14,55974.0954122974508,1
3846.01097493152474,9.99999929578533444e-10,4,0,0,0,0,0.703616328667097779,0.605884038483618159,3.84601099411844397e-06,2.85225766167956335e-06,1.3276908210643175e-14,52526.4866378767983,1
4404.40876658202342,9.99999928848774855e-10,4,0,0,0,0,0.703616328091862697,0.606575141222442937,4.40440874470733189e-06,3.15218873635223175e-06,5.60790552166478104e-14,43444.3369588370697,1
4959.77678228756213,9.99999895665868717e-10,3,0,0,0,0,0.703616328284838888,0.607231608108523613,4.95977672936419972e-06,3.43049822776019645e-06,4.41936611194382031e-11,40927.5002118303892,1
5751.29664787490401,9.99999821644992872e-10,4,0,0,0,0,0.703616329158830212,0.608119607573404553,5.75129649991049986e-06,3.7971518047104327e-06,6.03169125159758589e-14,31762.2963461291765,1
6508.21282752655225,9.99999773474950463e-10,4,0,0,0,0,0.703616329364692872,0.608922839234024238,6.5082125089455512e-06,4.11978040043097712e-06,1.31452775564557025e-14,30017.716563715454,1
7329.54766163016575,9.99999748601377981e-10,4,0,0,0,0,0.70361632884103753,0.609749095343849024,7.32954711845950003e-06,4.44305191487239536e-06,1.06181948465969091e-14,28203.9337797435874,1
8310.51664471556978,9.99999710852663163e-10,4,0,0,0,0,0.703616328340885944,0.610679711196141506,8.3105158361380373e-06,4.79662438920572759e-06,1.61607413747088951e-14,26873.4981451314634,1
9311.45619886873283,9.9999964020517544e-10,3,0,0,0,0,0.703616328559465209,0.611572601538235228,9.31145509608643577e-06,5.12541452103146106e-06,3.27331538114054033e-13,27652.6225584792519,1
10792.9658318779184,9.99999510914367465e-10,7,0,0,0,0,0.703616329386745121,0.612803206286151148,1.07929641238748548e-05,5.56255790317883002e-06,2.25212153059622958e-11,23719.3427598242888,1
12183.3298224948012,9.99999411610100774e-10,4,0,0,0,0,0.703616329510834304,0.613873541898734443,1.21833273284328219e-05,5.92868923291924207e-06,1.11674377806767372e-14,25071.6566611829767,1
13733.7314366002156,9.99999324341914184e-10,4,0,0,0,0,0.703616328966598092,0.614984076396763224,1.37337279118692799e-05,6.29531350562724893e-06,1.57663317535693665e-14,25454.493665868773,1
15520.5380537451947,9.99999210496566713e-10,4,0,0,0,0,0.703616328565308091,0.616169425488361067,1.55205332264996884e-05,6.67186948464086372e-06,1.61234258113649173e-14,25312.671883497449,1
17395.2932248452271,9.9999905744075386e-10,3,0,0,0,0,0.703616328884056563,0.617319285097014392,1.73952868326654433e-05,7.02286095033013717e-06,3.0776950826768295e-11,26386.8233478706716,1
20010.5849280440088,9.99998824327532662e-10,4,0,0,0,0,0.703616329684154662,0.618788663726850596,2.00105757989702542e-05,7.45201298532138628e-06,7.08902134127171012e-14,24013.8360949985654,1
22448.334686731363,9.99998626998750259e-10,4,0,0,0,0,0.703616329821563413,0.620040291121186193,2.24483223885813011e-05,7.80159783260356492e-06,1.3497360316285981e-14,26236.0642568057556,1
25198.9389519006181,9.99998421372052602e-10,4,0,0,0,0,0.703616329451937306,0.621338021836877585,2.51989225187679582e-05,8.14925216169658598e-06,1.29664508447647283e-14,27095.4769952785828,1
28602.7348269612921,9.99998149248897763e-10,4,0,0,0,0,0.703616329322655054,0.622802233983525411,2.86027125893332012e-05,8.52372823550542313e-06,1.38548717557701459e-14,26468.7318250515673,1
32433.4420394982481,9.9999780356135828e-10,4,0,0,0,0,0.703616330052501571,0.624294517074499233,3.24334121873447005e-05,8.88655927156678609e-06,1.60644266376519788e-14,26903.2870153867152,1
36471.9545202777736,9.99997429583149969e-10,4,0,0,0,0,0.70361633097469245,0.625721800074295342,3.64719150962527515e-05,9.21697323248180198e-06,7.32105507853043542e-14,28584.2230021770411,1
40343.2781634790372,9.99997087794112713e-10,4,0,0,0,0,0.703616331387630356,0.626973820452314756,4.03432280563101678e-05,9.49442528344619622e-06,1.46889067764808565e-14,32198.7776369723251,1
44686.542410631555,9.99996714327085477e-10,3,0,0,0,0,0.703616331562616604,0.628264744952546472,4.46864787594797997e-05,9.76886965068217788e-06,4.9836227592114422e-12,33865.7199880450498,1
51841.9421145792876,9.99996073597644984e-10,4,0,0,0,0,0.703616332448096737,0.630174940813018614,5.18418528001400627e-05,1.01536434469623572e-05,1.69313297995817812e-14,28948.8639412383927,1
58967.2808032514586,9.99995395858095785e-10,8,0,0,0,0,0.703616334335290472,0.631861187285798431,5.896716139319367e-05,1.04728621925169707e-05,9.76476393981564157e-13,30706.2227259417159,1
65445.2112542135073,9.99994780791305139e-10,4,0,0,0,0,0.703616336082138361,0.633245422198780661,6.54450601050517758e-05,1.07218060448835586e-05,4.19367169354722585e-13,35692.6918928843079,1
71519.2712592837343,9.99994219047690285e-10,4,0,0,0,0,0.703616337423184968,0.634437430658060575,7.15190866082606879e-05,1.09275168238661527e-05,1.86271275818878213e-14,41824.3504889607793,1
78247.7497022016614,9.99993601828496276e-10,3,0,0,0,0,0.703616338890569293,0.635656399342497513,7.82475239802003726e-05,1.11298454007607094e-05,6.56662818789025196e-12,44886.5491741123988,1
88538.488068700899,9.99992639006737393e-10,4,0,0,0,0,0.703616341865631489,0.63734756166651263,8.85381916895840176e-05,1.13971042968078009e-05,1.5543031213010411e-14,39959.8444975804669,1
99975.0701016087405,9.99991542326975501e-10,8,0,0,0,0,0.703616346270794168,0.639026241741547762,9.99746835795615286e-05,1.16473520996528892e-05,2.6537641447821594e-13,40299.8922529092233,1
110700.471955981629,9.9999051632700439e-10,4,0,0,0,0,0.703616350812386604,0.640446280719507377,0.000110699989261356634,1.18483640250107109e-05,6.57040671880759446e-13,45368.4909926368055,1
120804.699877563064,9.99989560668219331e-10,4,0,0,0,0,0.703616355275308858,0.641671965657083287,0.00012080411637668775,1.20146936461165758e-05,2.21818512809744715e-14,52458.0781154022552,1
132113.713766236557,9.99988492461450108e-10,4,0,0,0,0,0.703616360796206819,0.642935023707779996,0.000132113006047391538,1.21793404365263964e-05,2.68950517180813818e-14,55761.0776988614307,1
148273.843531767925,9.99986949719801498e-10,4,0,0,0,0,0.703616370187415741,0.644572822235872644,0.000148272937572229915,1.23825903563379416e-05,2.9975606836968582e-14,51326.3091871839788,1
167249.610492877779,9.99985119110065075e-10,8,0,0,0,0,0.703616383449085281,0.646291252168313846,0.000167248439891761114,1.25837542431417415e-05,3.76433509045306274e-13,50771.8870864151468,1
184998.463059166213,9.99983411209217479e-10,4,0,0,0,0,0.703616397575202224,0.647737857427571728,0.000184997013177620105,1.27443874205272729e-05,1.24947493074795079e-12,57058.6302991732737,1
201683.835531616904,9.99981814583935197e-10,4,0,0,0,0,0.703616412329156171,0.648981917699447242,0.000201682095323669895,1.28767566711038583e-05,1.96173707313473438e-14,66049.2331270063587,1
220178.47059779719,9.99980045514133477e-10,4,0,0,0,0,0.703616430670985227,0.650250522242681539,0.000220176377568301535,1.30063771492296498e-05,2.1422746689706488e-14,70639.6271724416583,1
244978.542946663249,9.99977663364015352e-10,4,0,0,0,0,0.703616458968441827,0.651798683729484574,0.000244975925723403293,1.31571693760523677e-05,2.12127314265487659e-14,67259.6520207731373,1
276274.784986392129,9.99974648386615695e-10,8,0,0,0,0,0.703616500824256641,0.653547801918853644,0.000276271421905486755,1.33180213759072463e-05,3.46810889419647419e-13,64613.5919962976259,1
305962.520096126769,9.99971797561137338e-10,4,0,0,0,0,0.703616546712441449,0.655037355209563743,0.000305958361964099427,1.34477959762070708e-05,2.16104312926172099e-12,71642.5251781305851,1
333774.788178888673,9.99969137982493361e-10,4,0,0,0,0,0.703616595338932616,0.656310777104258669,0.000333769808380056344,1.35539938068039477e-05,3.30010150800673483e-14,82786.2586775448435,1
