time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition,KSP_iteration
0,0,0,0,0,0,0,0.703616329184731937,0.599999999999999867,0,0,0,0,0
0.100000000000000006,1.00000000000000337e-09,4,0,0,0,0,0.703616329184731937,0.600000187310941291,1.00000000000000456e-10,9.99987512649500602e-11,2.42135669245042696e-15,0,1
1.10000000000000009,1.00000000000055055e-09,2,0,0,0,0,0.703616329184717948,0.600002060307410323,1.1000000000002061e-09,1.09989577517779337e-09,2.61512197746574038e-16,0,1
11.0999999999999996,9.99999999781877705e-10,2,0,0,0,0,0.703616329190147383,0.600020771154046062,1.10999999994727651e-08,1.10835426227726859e-08,5.52865965627782187e-17,0,1
42.5218567420998497,1.00000002108776065e-09,2,0,0,0,0,0.703616328665719881,0.600079921297712704,4.27405060504289205e-08,4.25218568671543826e-08,3.04485000309894643e-14,0,1
53.2910593654551334,1.00000003149196912e-09,6,0,0,0,0,0.703616328409351954,0.600100217696298177,5.36095797141575353e-08,5.32910597261049712e-08,3.02679685108093663e-15,0,1
67.3892159982329986,1.00000003741540142e-09,2,0,0,0,0,0.703616328259680568,0.600126572001150826,6.76654096663355199e-08,6.73892168390758914e-08,7.3416972456004587e-15,0,1
85.3442138707721369,1.00000003407659979e-09,2,0,0,0,0,0.703616328332739904,0.60015981705511412,8.53442154321996189e-08,8.53110191421944961e-08,1.24679649945807179e-16,0,1
118.157469699244018,1.00000002580498722e-09,2,0,0,0,0,0.703616328537737257,0.600220305840256096,1.18157472189674283e-07,1.17345322614754384e-07,6.64927125285688344e-14,0,1
152.700621422897484,1.00000003782156592e-09,2,0,0,0,0,0.70361632823586695,0.600284211723034145,1.52700624591426592e-07,1.512530107630852e-07,1.45942993306439738e-15,0,1
202.897147707270392,1.00000006964662675e-09,2,0,0,0,0,0.703616327437907585,0.600376957479044293,2.02897153212856831e-07,2.0043452818288785e-07,2.89828006353351985e-13,0,1
248.297389685317,1.00000007317385806e-09,2,0,0,0,0,0.703616327345644166,0.600459763399569302,2.48297399038452021e-07,2.44057713346471037e-07,2.33592179683960767e-14,0,1
300.198765781367285,1.00000005126176277e-09,2,0,0,0,0,0.703616327886628312,0.600553243105207302,3.00198779380661284e-07,2.92985665078712789e-07,2.3419042634911227e-14,0,1
360.162992373729878,1.00000003343153684e-09,2,0,0,0,0,0.703616328323517393,0.600660684129881273,3.60163008519157792e-07,3.49075963909933263e-07,8.40412150220987359e-14,0,1
422.810767746773763,1.00000004196889338e-09,2,0,0,0,0,0.703616328100549304,0.600772763758090633,4.22810785074084785e-07,4.07555150394029788e-07,1.3070946573907373e-16,0,1
520.30895311169877,1.00000007183012879e-09,4,0,0,0,0,0.70361632733699897,0.600945968117514773,5.20308975142909777e-07,4.97619808975381914e-07,9.31708713408944608e-16,0,1
611.575432704932382,1.00000007049195591e-09,2,0,0,0,0,0.703616327350070292,0.601105630573381178,6.11575463286259159e-07,5.79991815823562101e-07,1.86716785577427076e-14,0,1
718.51531335799848,1.00000004029693326e-09,2,0,0,0,0,0.703616328076018371,0.601289879267873362,7.18515352745792689e-07,6.74301950013434395e-07,5.83157416941208068e-14,0,1
832.51311102403406,1.00000002138958583e-09,2,0,0,0,0,0.703616328514125811,0.601484125153050719,8.32513153543426412e-07,7.73186942649900139e-07,8.23755656006628593e-14,0,1
951.201500416123395,1.00000003106961173e-09,2,0,0,0,0,0.703616328232831378,0.60168443293870022,9.51201543060637586e-07,8.74696689678401099e-07,1.26089959802985589e-16,0,1
1134.59958844872358,1.0000000581793301e-09,4,0,0,0,0,0.70361632748598224,0.601989116440183269,1.13459963795942529e-06,1.02790861368303206e-06,3.08961027335047378e-15,0,1
1305.58669205353931,1.00000005139267258e-09,2,0,0,0,0,0.703616327580412482,0.60226697231369275,1.30558675591174771e-06,1.16605683953095791e-06,1.00192725769238144e-14,0,1
1515.99818043652522,1.0000000146167596e-09,2,0,0,0,0,0.703616328394213841,0.602601287422494636,1.51599825731375e-06,1.3303702142184201e-06,8.86861444403404774e-14,0,1
1730.79939383105989,9.99999994301543517e-10,2,0,0,0,0,0.703616328782437961,0.602935462086651164,1.73079946979418687e-06,1.492912385249821e-06,6.84917837641971575e-14,0,1
1956.1050581085799,1.00000000259264653e-09,2,0,0,0,0,0.70361632843796984,0.603278887409211984,1.95610512710554524e-06,1.65830770115275091e-06,1.47410837876560397e-15,0,1
2283.46258643238571,1.00000002018678622e-09,2,0,0,0,0,0.703616327776620865,0.603764450270673048,2.28346265759244046e-06,1.88901388385376273e-06,1.88675149044885068e-13,0,1
2595.31687331053399,1.00000000462576507e-09,2,0,0,0,0,0.703616327930152496,0.604212104584001097,2.59531695819336942e-06,2.09817985817660772e-06,3.8919719735160032e-15,0,1
3007.3693438873679,9.99999956426880318e-10,2,0,0,0,0,0.703616328791189405,0.604783163874419771,3.00736943162874193e-06,2.36027983604628717e-06,1.19713488152758691e-13,0,1
3411.71316835253856,9.99999929122508772e-10,2,0,0,0,0,0.703616329105291816,0.605323664485711399,3.4117132268673539e-06,2.60395639833470718e-06,4.95531307976334982e-14,0,1
3841.07486714429706,9.99999928851024373e-10,2,0,0,0,0,0.703616328690361947,0.605877792411858129,3.84107488143651186e-06,2.84951678723165039e-06,4.69131061309278202e-15,0,1
4398.30081890163547,9.99999927503046918e-10,2,0,0,0,0,0.703616328132299906,0.606567758338625196,4.3983007912399872e-06,3.14902159945405195e-06,9.97647699959344336e-14,0,1
4952.68626887272967,9.99999895426407581e-10,2,0,0,0,0,0.703616328299257021,0.607223403944495366,4.9526862085747076e-06,3.42705587838112757e-06,1.34386583993870417e-15,0,1
5743.39075748617779,9.99999822944198311e-10,2,0,0,0,0,0.703616329136511287,0.608110986031760614,5.74339060245863821e-06,3.79364170940034544e-06,1.2871534329343974e-13,0,1
6499.35593529190373,9.99999774316777136e-10,2,0,0,0,0,0.703616329355721937,0.608913684785031828,6.49935561234856708e-06,4.11615202598452631e-06,2.92574944153934811e-14,0,1
7319.88119616936092,9.99999748103516168e-10,2,0,0,0,0,0.703616328867378016,0.609739639678672618,7.31988065035321349e-06,4.43940498148637772e-06,9.46867130329712842e-15,0,1
8299.21636884664622,9.99999710099931081e-10,2,0,0,0,0,0.703616328376822642,0.610669320601293752,8.29921555647011195e-06,4.79273844251066026e-06,5.72247377411897319e-14,0,1
9298.63861925073252,9.99999640632520932e-10,2,0,0,0,0,0.703616328569081295,0.611561496083663947,9.29863751097039495e-06,5.12138387486717237e-06,1.22140562807294007e-16,0,1
10779.0301694001701,9.99999512496950919e-10,4,0,0,0,0,0.703616329370427285,0.612792083167152501,1.07790284583012754e-05,5.5586845697927255e-06,7.43768831313923635e-16,0,1
12167.9217915862428,9.99999412429530291e-10,2,0,0,0,0,0.703616329517033345,0.613862091084753647,1.21679193003106113e-05,5.92484159858504558e-06,1.51631816928547757e-14,0,1
13717.1623564016772,9.99999323903158975e-10,2,0,0,0,0,0.703616329007252128,0.614972641778178786,1.37171588375098861e-05,6.29161021913454011e-06,1.00017317951355987e-14,0,1
15501.3150977065197,9.99999210264902789e-10,2,0,0,0,0,0.703616328606649355,0.616157165800755302,1.5501310275163824e-05,6.66805236448906935e-06,2.83209957306678134e-14,0,1
17373.4556941134688,9.99999058635981042e-10,2,0,0,0,0,0.703616328895644405,0.61730638499181778,1.73734493062212546e-05,7.01899649098657551e-06,9.15615722685823342e-16,0,1
19984.7552643198505,9.99998826578805822e-10,2,0,0,0,0,0.703616329678288577,0.618774829751421507,1.99847461500066121e-05,7.44806855726633942e-06,8.93499834311032226e-14,0,1
22419.3274415558044,9.99998628530415784e-10,2,0,0,0,0,0.703616329840975219,0.620025999282393769,2.24193151725787295e-05,7.79768945318011782e-06,9.12326609048340169e-15,0,1
25167.795795644648,9.99998422016316698e-10,2,0,0,0,0,0.703616329498841675,0.621323949441581203,2.5167779400173461e-05,8.14556630076945546e-06,2.8885000347772733e-15,0,1
28565.3789213594246,9.99998150884558089e-10,2,0,0,0,0,0.703616329358564108,0.622786922115588171,2.85653567298564716e-05,8.51990862865485802e-06,7.50148037610020744e-15,0,1
32389.6882152180842,9.99997807405185523e-10,2,0,0,0,0,0.703616330047496574,0.624278281487897768,3.23896584255194603e-05,8.8827076818213542e-06,1.47251358513251357e-14,0,1
36422.6053678358949,9.99997434459122634e-10,2,0,0,0,0,0.703616330956380098,0.625705151705698515,3.64225660398323066e-05,9.21320898906498229e-06,4.52675213318256219e-14,0,1
40289.4359463440924,9.9999709238674169e-10,2,0,0,0,0,0.703616331386372584,0.62695711126573983,4.02893859725264076e-05,9.49080210643150194e-06,7.05995577025619403e-15,0,1
44629.455664039866,9.99996718589722329e-10,2,0,0,0,0,0.70361633157684067,0.628248489585839009,4.46293921775428235e-05,9.7654933459238468e-06,6.89323882805022159e-17,0,1
51755.726947147632,9.99996081724091074e-10,2,0,0,0,0,0.703616332427569158,0.630153322732152299,5.17556379303700498e-05,1.01494307373819083e-05,1.36644667952131975e-15,0,1
58871.1725919076271,9.9999540701223571e-10,4,0,0,0,0,0.703616334259448251,0.631839658911141244,5.88710535772281229e-05,1.04689017843374507e-05,8.02603640833231627e-14,0,1
65344.2446513058676,9.99994792806675118e-10,2,0,0,0,0,0.703616335993810349,0.63322480347239174,6.53440940007780848e-05,1.07181870866462083e-05,3.70407413072494564e-14,0,1
71415.03492719309,9.99994230826406993e-10,2,0,0,0,0,0.703616337346078646,0.634417770811418369,7.14148508734988334e-05,1.09242016630088652e-05,5.65357199019764646e-15,0,1
78140.196886396734,9.99993613516190029e-10,2,0,0,0,0,0.70361633882059349,0.635637696080043391,7.81399718629293175e-05,1.11268177414897822e-05,1.09451082815138529e-16,0,1
88429.7413699618919,9.99992651532699701e-10,2,0,0,0,0,0.703616341773506293,0.637330666080806019,8.84294458088050498e-05,1.13945209891287013e-05,6.14269193321325064e-16,0,1
99866.2608175768983,9.99991556026954839e-10,4,0,0,0,0,0.703616346144645077,0.639011124322841351,9.98658752548605387e-05,1.16451679723738907e-05,3.04200360446623552e-14,0,1
110584.50830520915,9.99990530716191855e-10,2,0,0,0,0,0.703616350677799929,0.640431621677348795,0.000110584026794218019,1.18463439798462731e-05,2.04947882012298269e-14,0,1
120679.361161099718,9.99989575392541503e-10,2,0,0,0,0,0.70361635514464993,0.641657361955403016,0.000120678779095759395,1.20127610819516112e-05,2.87374464142676458e-15,0,1
