time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition
0,0,0,0,0,0,0,0,0,0,0,0,0
0.100000000000000006,1.00000000000000585e-09,5,0,0,0,0,0,0,0,0,9.96855940742633156e-15,0
1.10000000000000009,9.99999999999983519e-10,2,0,0,0,0,0,0,0,0,1.01561443512835897e-14,0
11.0999999999999996,9.99999999998084519e-10,2,0,0,0,0,0,0,0,0,4.55823316730766002e-12,0
111.099999999999994,9.99999999891180317e-10,3,0,0,0,0,0,0,0,0,1.07261468947148007e-14,0
350.422071236426291,9.99999998986806382e-10,3,0,0,0,0,0,0,0,0,3.8142953553419168e-12,0
581.913609912442553,9.99999997280538126e-10,3,0,0,0,0,0,0,0,0,1.11794236616670357e-14,0
1530.58427076235967,9.99999983025027184e-10,4,0,0,0,0,0,0,0,0,1.05060704932654454e-14,0
2573.79275405864701,9.99999955592976588e-10,4,0,0,0,0,0,0,0,0,1.46739292752097099e-14,0
3705.36703178597872,9.99999914894714378e-10,4,0,0,0,0,0,0,0,0,1.12001329273587725e-14,0
5957.53097070160038,9.99999809088110966e-10,4,0,0,0,0,0,0,0,0,1.69681665087929351e-13,0
8079.49635117070102,9.99999688309071937e-10,4,0,0,0,0,0,0,0,0,5.95782868458047604e-13,0
10019.2487112251729,9.99999566056562642e-10,4,0,0,0,0,0,0,0,0,3.19440451042813388e-14,0
12267.2267524891431,9.99999413877682834e-10,4,0,0,0,0,0,0,0,0,5.02891142503102113e-14,0
14704.1566549365816,9.99999238794680167e-10,4,0,0,0,0,0,0,0,0,1.55660876593310879e-14,0
17465.9658424626577,9.99999030153067375e-10,4,0,0,0,0,0,0,0,0,1.65720686743719245e-14,0
20701.9340971755664,9.99998775374977807e-10,4,0,0,0,0,0,0,0,0,1.40170625294459895e-14,0
24477.6962281699416,9.99998467609950406e-10,4,0,0,0,0,0,0,0,0,1.30210146268676098e-14,0
28486.0659580241554,9.99998131886686898e-10,4,0,0,0,0,0,0,0,0,1.22350975022727611e-14,0
33098.6595177424824,9.99997736624239859e-10,4,0,0,0,0,0,0,0,0,1.10333194235002106e-14,0
37801.6559660788553,9.99997326120687698e-10,4,0,0,0,0,0,0,0,0,1.36749690094880545e-14,0
42876.7707813543311,9.99996876448444224e-10,4,0,0,0,0,0,0,0,0,1.06391929435443231e-14,0
48912.6621278221719,9.99996334664521983e-10,4,0,0,0,0,0,0,0,0,1.20408131134465952e-14,0
56019.4375904451008,9.9999568907501985e-10,4,0,0,0,0,0,0,0,0,1.10220086461219437e-14,0
63876.0503910339903,9.99994968007229042e-10,4,0,0,0,0,0,0,0,0,1.00346746162366446e-14,0
72619.9470002512098,9.99994158407570511e-10,4,0,0,0,0,0,0,0,0,1.26668692417994612e-14,0
82221.7813958171319,9.99993262822426713e-10,4,0,0,0,0,0,0,0,0,9.98727437209406626e-15,0
93079.6159003277862,9.99992243630581557e-10,4,0,0,0,0,0,0,0,0,1.20286660872556655e-14,0
105134.342337164431,9.99991106014378449e-10,4,0,0,0,0,0,0,0,0,1.08257583074219818e-14,0
118743.352014598553,9.99989815802151037e-10,4,0,0,0,0,0,0,0,0,1.10334492188916682e-14,0
133944.712950320332,9.99988369159726726e-10,4,0,0,0,0,0,0,0,0,1.10001089307854481e-14,0
151151.5695754271,9.99986726513259896e-10,4,0,0,0,0,0,0,0,0,1.12208551971569192e-14,0
170243.048818721873,9.99984899549349319e-10,4,0,0,0,0,0,0,0,0,1.48424285989026514e-14,0
191788.102113820583,9.99982834086440233e-10,4,0,0,0,0,0,0,0,0,1.22198432801353942e-14,0
215693.404638685315,9.99980539815010383e-10,4,0,0,0,0,0,0,0,0,1.43027412379981029e-14,0
242694.874976494466,9.99977947130184404e-10,4,0,0,0,0,0,0,0,0,1.15024390395966753e-14,0
272708.108817543602,9.99975065861835068e-10,4,0,0,0,0,0,0,0,0,1.56043238379939287e-14,0
306619.620656593703,9.99971813221793429e-10,4,0,0,0,0,0,0,0,0,1.1989065734133313e-14,0
344308.130580625555,9.99968204227835974e-10,4,0,0,0,0,0,0,0,0,1.30941098266126921e-14,0
386885.844006446947,9.99964136823091432e-10,4,0,0,0,0,0,0,0,0,1.48107888752221649e-14,0
434177.587957712938,9.99959633798828136e-10,4,0,0,0,0,0,0,0,0,1.39601466543082298e-14,0
487596.06952419749,9.99954568470407942e-10,4,0,0,0,0,0,0,0,0,1.34132676818575039e-14,0
546938.165717025055,9.99948970386853149e-10,4,0,0,0,0,0,0,0,0,1.21342255856651643e-14,0
613974.533379535424,9.99942685670322177e-10,4,0,0,0,0,0,0,0,0,1.38382930826416417e-14,0
688456.558242741274,9.99935754501145337e-10,4,0,0,0,0,0,0,0,0,1.34600071153969514e-14,0
772597.970416572178,9.99927992230860638e-10,4,0,0,0,0,0,0,0,0,1.28132611668305108e-14,0
866078.216575671104,9.99919455293041293e-10,4,0,0,0,0,0,0,0,0,1.57460805405166956e-14,0
971678.448840021505,9.99909923358091452e-10,4,0,0,0,0,0,0,0,0,1.36803586317841809e-14,0
1088994.53155455645,9.99899474578049244e-10,4,0,0,0,0,0,0,0,0,1.43440234856823293e-14,0
1221520.39069335442,9.99887849442904078e-10,4,0,0,0,0,0,0,0,0,1.17662181568215304e-14,0
1368753.78431178047,9.99875155083713254e-10,4,0,0,0,0,0,0,0,0,1.46619118729253571e-14,0
1535077.47192776925,9.99861090961406998e-10,4,0,0,0,0,0,0,0,0,1.27995635604760959e-14,0
1719861.15985146863,9.99845803339963946e-10,4,0,0,0,0,0,0,0,0,1.22898677577555226e-14,0
1928603.82841354934,9.99828949788194537e-10,4,0,0,0,0,0,0,0,0,1.32114497476434017e-14,0
2160512.15307860728,9.9981072732235683e-10,4,0,0,0,0,0,0,0,0,1.26987618982277492e-14,0
2422488.73802009085,9.99790752025920157e-10,4,0,0,0,0,0,0,0,0,1.35661921602320041e-14,0
2713538.53670506272,9.9976928334238958e-10,4,0,0,0,0,0,0,0,0,1.49578987830405821e-14,0
3042324.82948933868,9.99745897021045842e-10,4,0,0,0,0,0,0,0,0,1.29234543753729425e-14,0
3407600.05664510746,9.99720924589331319e-10,4,0,0,0,0,0,0,0,0,1.75019555167948543e-14,0
3820235.9820404374,9.99693900545284378e-10,4,0,0,0,0,0,0,0,0,1.35431379885815742e-14,0
4278666.57839049026,9.99665231788036685e-10,4,0,0,0,0,0,0,0,0,1.87761817133128918e-14,0
4796535.98335284181,9.99634403827674832e-10,4,0,0,0,0,0,0,0,0,1.1328527571994189e-14,0
5371878.48686251976,9.99601889979736023e-10,4,0,0,0,0,0,0,0,0,1.6730442539847006e-14,0
