time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition
0,0,0,0,0,0,0,0,0,0,0,0,0
0.100000000000000006,1.00000000000000337e-09,4,0,0,0,0,0,0,0,0,2.42135669245042696e-15,0
1.10000000000000009,9.99999999999979176e-10,2,0,0,0,0,0,0,0,0,5.50883759114595244e-17,0
11.0999999999999996,9.99999999998088034e-10,2,0,0,0,0,0,0,0,0,9.99395645619627782e-18,0
111.099999999999994,9.99999999812196562e-10,2,0,0,0,0,0,0,0,0,2.14812169635670734e-14,0
1111.09999999999991,9.99999990440070443e-10,3,0,0,0,0,0,0,0,0,2.99807311680659605e-18,0
3436.60506286316013,9.9999990548129747e-10,3,0,0,0,0,0,0,0,0,7.13042264342394214e-14,0
6017.69304929156533,9.99999786240399343e-10,3,0,0,0,0,0,0,0,0,5.63776896532214994e-14,0
9405.99243337918779,9.9999957511065105e-10,3,0,0,0,0,0,0,0,0,4.97324459785013391e-14,0
13532.9952418218345,9.99999294638666542e-10,3,0,0,0,0,0,0,0,0,2.60988880145332242e-14,0
19295.2216611057374,9.9999884659280677e-10,3,0,0,0,0,0,0,0,0,8.33653276229360087e-14,0
25556.1853184684514,9.99998340309249236e-10,3,0,0,0,0,0,0,0,0,2.400843335884095e-14,0
34154.3515198465102,9.99997599590394347e-10,3,0,0,0,0,0,0,0,0,4.03133391786897105e-14,0
43840.6529706353322,9.99996747888866806e-10,3,0,0,0,0,0,0,0,0,1.39166443325390045e-14,0
57221.3179704895592,9.99995530140168239e-10,3,0,0,0,0,0,0,0,0,2.97151146059990167e-14,0
72073.0566024911968,9.99994163209740674e-10,3,0,0,0,0,0,0,0,0,9.49193352794625088e-15,0
92543.4276048838219,9.99992242970078665e-10,3,0,0,0,0,0,0,0,0,1.84556674479103075e-14,0
115391.558546101936,9.99990086390044804e-10,3,0,0,0,0,0,0,0,0,6.06840460264020673e-15,0
146910.341352872871,9.99987081740939322e-10,3,0,0,0,0,0,0,0,0,1.22265129854797389e-14,0
182014.985224587494,9.9998372611010972e-10,3,0,0,0,0,0,0,0,0,3.97575729628484639e-15,0
230425.652404233755,9.99979084760930588e-10,3,0,0,0,0,0,0,0,0,7.90086924857371687e-15,0
284388.609351706342,9.99973912905559228e-10,3,0,0,0,0,0,0,0,0,2.58025727417614083e-15,0
358814.894631359901,9.99966808126451286e-10,3,0,0,0,0,0,0,0,0,5.15424651116004473e-15,0
441751.58738958271,9.99958921621472395e-10,3,0,0,0,0,0,0,0,0,1.68057844330568264e-15,0
556133.226286250399,9.99948180624468427e-10,3,0,0,0,0,0,0,0,0,3.35018870660820611e-15,0
683609.947268188233,9.99936311900999667e-10,3,0,0,0,0,0,0,0,0,1.0930680994316397e-15,0
859421.859691817779,9.99920334207713112e-10,3,0,0,0,0,0,0,0,0,2.18058834481700054e-15,0
1055353.40388054028,9.99902794019430295e-10,3,0,0,0,0,0,0,0,0,7.11307842092509274e-16,0
1325574.09447557433,9.99879559687036804e-10,3,0,0,0,0,0,0,0,0,1.41854380490166501e-15,0
1626724.57566037052,9.99854280540698659e-10,3,0,0,0,0,0,0,0,0,4.627797197501678e-16,0
2042059.89739815798,9.99821515758195191e-10,3,0,0,0,0,0,0,0,0,9.22990831940121635e-16,0
2504932.93518008618,9.99786285631772027e-10,3,0,0,0,0,0,0,0,0,3.0110666601201199e-16,0
3143309.09596445691,9.99741846694665758e-10,3,0,0,0,0,0,0,0,0,6.00503583612281986e-16,0
3854754.53944555856,9.99694722077490189e-10,3,0,0,0,0,0,0,0,0,1.9590685644839382e-16,0
4835952.15522240847,9.99636955260723663e-10,2,0,0,0,0,0,0,0,0,9.02027722568507279e-12,0
5925944.181549537,9.99576649892406284e-10,2,0,0,0,0,0,0,0,0,7.43845117547209147e-12,0
7426941.2456812812,9.99504213663362954e-10,2,0,0,0,0,0,0,0,0,5.6815944471944695e-12,0
9109709.70831530169,9.99428247975299046e-10,2,0,0,0,0,0,0,0,0,4.73935815922221792e-12,0
11432359.029347863,9.99336390124157361e-10,2,0,0,0,0,0,0,0,0,3.80215183853773459e-12,0
14015939.2361174207,9.99239883527648039e-10,2,0,0,0,0,0,0,0,0,3.12207152766631726e-12,0
17578060.1264116615,9.99119739757898544e-10,2,0,0,0,0,0,0,0,0,2.4497190404375268e-12,0
21551432.3809251152,9.98991123147440538e-10,2,0,0,0,0,0,0,0,0,2.02151915662164822e-12,0
