time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition
0,0,0,0,0,0,0,0,0,0,0,0,0
0.100000000000000006,1.00000000000000337e-09,7,0,0,0,0,0,0,0,0,0,0
1.10000000000000009,9.99999999999975454e-10,4,0,0,0,0,0,0,0,0,0,0
11.0999999999999996,9.99999999999687802e-10,4,0,0,0,0,0,0,0,0,0,0
111.099999999999994,9.9999999988447333e-10,5,0,0,0,0,0,0,0,0,0,0
355.339580477007758,9.9999999882713178e-10,6,0,0,0,0,0,0,0,0,0,0
579.107405200866651,9.99999996964480272e-10,6,0,0,0,0,0,0,0,0,0,0
783.403663161560189,9.99999994553739925e-10,6,0,0,0,0,0,0,0,0,0,0
989.234212452298607,9.99999991473846238e-10,6,0,0,0,0,0,0,0,0,0,0
1196.76158006271226,9.99999987746509187e-10,6,0,0,0,0,0,0,0,0,0,0
1408.37169490254018,9.99999983337794513e-10,6,0,0,0,0,0,0,0,0,0,0
1625.69698766696774,9.99999978205885343e-10,6,0,0,0,0,0,0,0,0,0,0
1848.62054873571924,9.9999997234063279e-10,6,0,0,0,0,0,0,0,0,0,0
2076.96353982377923,9.9999996573606006e-10,6,0,0,0,0,0,0,0,0,0,0
2310.67919459307586,9.99999958384852397e-10,6,0,0,0,0,0,0,0,0,0,0
2549.7958007079169,9.99999950278533886e-10,6,0,0,0,0,0,0,0,0,0,0
2794.41872955393319,9.99999941406430382e-10,6,0,0,0,0,0,0,0,0,0,0
3044.6865796584716,9.99999931756458431e-10,6,0,0,0,0,0,0,0,0,0,0
3300.74237450711462,9.99999921316067635e-10,6,0,0,0,0,0,0,0,0,0,0
3562.72751265948773,9.99999910072401333e-10,6,0,0,0,0,0,0,0,0,0,0
3830.78206099652652,9.99999898012388623e-10,6,0,0,0,0,0,0,0,0,0,0
4105.04676541466142,9.99999885122650893e-10,6,0,0,0,0,0,0,0,0,0,0
4385.66489673660271,9.99999871389467284e-10,6,0,0,0,0,0,0,0,0,0,0
4672.78312901764184,9.99999856798733333e-10,6,0,0,0,0,0,0,0,0,0,0
4966.55178685112969,9.99999841335909274e-10,6,0,0,0,0,0,0,0,0,0,0
5267.12486446921412,9.9999982498602479e-10,6,0,0,0,0,0,0,0,0,0,0
5574.66000293174238,9.99999807733666199e-10,6,0,0,0,0,0,0,0,0,0,0
5889.31851195908075,9.99999789563052962e-10,6,0,0,0,0,0,0,0,0,0,0
6211.26542787122617,9.99999770457874526e-10,6,0,0,0,0,0,0,0,0,0,0
6540.66960057986216,9.99999750401413777e-10,6,0,0,0,0,0,0,0,0,0,0
