time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax,ratio_addition
0,0,0,0,0,0,0,0,0,0,0,0,0
0.100000000000000006,1.00000000000000337e-09,7,0,0,0,0,0,0,0,0,0,0
1.10000000000000009,9.99999999999975454e-10,4,0,0,0,0,0,0,0,0,0,0
11.0999999999999996,1.00000000002198446e-09,5,0,0,0,0,0,0,0,0,0,0
82.0681328139218209,9.99999997044134457e-10,12,0,0,0,0,0,0,0,0,0,0
146.349833215863271,1.00000000018959089e-09,5,0,0,0,0,0,0,0,0,0,0
260.093022824559966,9.99999999882866738e-10,6,0,0,0,0,0,0,0,0,0,0
453.331776778989138,9.99999998810995761e-10,4,0,0,0,0,0,0,0,0,0,0
1005.70104509222926,9.99999992375289885e-10,6,0,0,0,0,0,0,0,0,0,0
1470.46595401443665,9.99999981918546142e-10,12,0,0,0,0,0,0,0,0,0,0
1918.95020039370229,9.99999969983346715e-10,6,0,0,0,0,0,0,0,0,0,0
2361.70451117716675,9.99999956186454483e-10,6,0,0,0,0,0,0,0,0,0,0
2825.44924458835703,9.9999993968450856e-10,6,0,0,0,0,0,0,0,0,0,0
3316.89453607987025,9.99999920066222545e-10,6,0,0,0,0,0,0,0,0,0,0
3844.52227550611087,9.9999989679245459e-10,6,0,0,0,0,0,0,0,0,0,0
4405.11274831970604,9.99999869812513827e-10,6,0,0,0,0,0,0,0,0,0,0
4991.79288887813891,9.999998393560349e-10,6,0,0,0,0,0,0,0,0,0,0
5600.70864431952759,9.99999805599878329e-10,6,0,0,0,0,0,0,0,0,0,0
6233.30079595880488,9.99999768461877989e-10,6,0,0,0,0,0,0,0,0,0,0
6893.64259852030045,9.99999727680352605e-10,6,0,0,0,0,0,0,0,0,0,0
7585.74515168714515,9.99999682958094735e-10,6,0,0,0,0,0,0,0,0,0,0
8312.09431817762015,9.99999634069929067e-10,6,0,0,0,0,0,0,0,0,0,0
9073.67982978437431,9.99999580884572524e-10,6,0,0,0,0,0,0,0,0,0,0
9870.93475397975089,9.99999523315086356e-10,6,0,0,0,0,0,0,0,0,0,0
10704.6961369715227,9.99999461251973564e-10,6,0,0,0,0,0,0,0,0,0,0
11576.5658026060191,9.99999394530169843e-10,6,0,0,0,0,0,0,0,0,0,0
12488.701079879298,9.99999322937823277e-10,6,0,0,0,0,0,0,0,0,0,0
13443.4105337731253,9.9999924624465609e-10,6,0,0,0,0,0,0,0,0,0,0
14442.8810602487265,9.99999164224446173e-10,6,0,0,0,0,0,0,0,0,0,0
15489.1450190132691,9.99999076659662393e-10,6,0,0,0,0,0,0,0,0,0,0
