time,Vmax,count_rhs,maxErrorFactorPSI,maxPSI,minPSI,maxS,minS,fmax,ratio_addition,KSP_iteration,t_init,t_solve,t_total
0,0,0,50,0.703616329184731937,0.599999999999999867,0,0,0,0,0
0.100000000000000006,1.00000000000000585e-09,4,50,0.703616329184731937,0.600000187310941291,1.00000000000000469e-10,9.99987512649509391e-11,9.80525836463535911e-15,0,1
0.300000000000000044,9.99999999999998201e-10,2,50,0.703616329184732048,0.600000561926278264,3.00000000000000412e-10,2.99991009351086804e-10,1.19565309951008394e-14,0,1
0.700000000000000067,9.99999999999977728e-10,2,50,0.703616329184732492,0.600001311129274906,6.99999999999994998e-10,6.99953350780481697e-10,1.0156143445520819e-14,0,1
1.5,9.99999999999950225e-10,2,50,0.703616329184732714,0.600002809423375361,1.49999999999996608e-09,1.49978839054444274e-09,1.24341371944489975e-14,0,1
3.10000000000000009,9.9999999999988984e-10,2,50,0.703616329184732714,0.600005805563167294,3.09999999999983503e-09,3.09909925004843716e-09,9.393225664267701e-15,0,1
6.30000000000000071,9.99999999999630313e-10,2,50,0.703616329184732714,0.60001179604930599,6.29999999999902161e-09,6.29628443149923072e-09,1.68622253452227612e-14,0,1
12.7000000000000011,9.99999999998583309e-10,2,50,0.703616329184732936,0.600023769854816091,1.26999999999929338e-08,1.26849157920963872e-08,1.37089060181401473e-14,0,1
25.5,9.99999999994415352e-10,2,50,0.703616329184732825,0.600047688859126072,2.54999999999451712e-08,2.54392830293889442e-08,1.37089899356132908e-14,0,1
44.9759602676288779,9.99999999982765134e-10,2,50,0.70361632918473227,0.600084010064481421,4.49759602673548051e-08,4.4787438222053952e-08,1.54199255012539888e-14,0,1
72.3048464390920742,9.99999999955621616e-10,2,50,0.703616329184731604,0.600134828603908321,7.23048464380002028e-08,7.18189284543724078e-08,1.49882105088763999e-14,0,1
106.930055566849504,9.99999999903290448e-10,2,50,0.703616329184730827,0.600198968615019424,1.06930055563372618e-07,1.05871022498811637e-07,1.14186133127675281e-14,0,1
175.546147982172812,9.99999999741077021e-10,2,50,0.703616329184730716,0.600325269378938153,1.75546147966946826e-07,1.727117299842262e-07,1.19537446686403178e-14,0,1
254.726696785673084,9.99999999459032007e-10,2,50,0.703616329184731937,0.600469707064364755,2.54726696739470229e-07,2.48806331274996599e-07,2.93297198187915437e-14,0,1
329.251934740734328,9.99999999102805022e-10,2,50,0.703616329184733491,0.600604394458091329,3.29251934641499544e-07,3.19434504220932691e-07,1.37192382277739706e-14,0,1
419.369397128883577,9.9999999855731539e-10,2,50,0.703616329184736378,0.600765663072945211,4.19369396925145699e-07,4.03585071078240635e-07,1.26245283667323152e-14,0,1
508.226430695549539,9.99999997899431145e-10,2,50,0.703616329184741152,0.600922997193345632,5.08226430335248665e-07,4.85247414377799853e-07,1.3723296620704617e-14,0,1
655.539426898416195,9.99999996554285956e-10,4,50,0.703616329184753697,0.601180255780489059,6.55539426133417418e-07,6.17854213326946433e-07,1.33489886017773289e-12,0,1
792.361720574073956,9.99999995030560124e-10,2,50,0.703616329184771128,0.601415307260886101,7.9236171923633434e-07,7.38023006356729182e-07,1.89348502419254631e-14,0,1
918.695492284611873,9.99999993397861105e-10,2,50,0.703616329184793665,0.601629118979837951,9.18695490218167668e-07,8.46517567223244269e-07,2.4147355244927837e-14,0,1
1069.86132761706995,9.99999991170044513e-10,2,50,0.703616329184829414,0.601881017511731509,1.06986132438790913e-06,9.73349431807575947e-07,1.3822530117957775e-14,0,1
